Id,Title,Original Title,Original Language,Overview,Popularity,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Adult,Genres,Production Companies,Production Countries,Spoken Languages,Status
44214,Black Swan,Black Swan,en,A journey through the psyche of a young ballerina whose starring role as the duplicitous swan queen turns out to be a part for which she becomes frighteningly perfect.,48.394,329400000,13000000,108,12/3/2010,7.681,13966,FALSE,"['Drama', 'Thriller', 'Horror']","['Fox Searchlight Pictures', 'Cross Creek Pictures', 'Protozoa Pictures', 'Phoenix Pictures', 'Dune Entertainment']",['United States of America'],"['English', 'Français', 'Italiano']",Released
44943,Battle: Los Angeles,Battle: Los Angeles,en,"When once distant UFOs become a terrifying threat attacking Earth, a Marine staff sergeant and his team take it upon themselves to face the enemy and protect what remains of the planet.",42.158,211800000,70000000,116,3/8/2011,5.8,3277,FALSE,"['Science Fiction', 'Action']","['Columbia Pictures', 'Relativity Media', 'Original Film']",['United States of America'],"['English', 'Український']",Released
50359,Hop,Hop,en,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",46.01,183953723,63000000,95,3/30/2011,5.751,1183,FALSE,"['Animation', 'Comedy', 'Family']","['Universal Pictures', 'Illumination', 'Relativity Media', 'dentsu']","['Japan', 'United States of America']",['English'],Released
706872,Drishyam 2,ദൃശ്യം 2,ml,"7 years after the events of Drishyam, the family lives with the trauma from that fateful night. A gripping tale of an investigation and a family threatened by it. Will Georgekutty be able to protect his family this time?",12.582,0,0,153,2/19/2021,7.6,92,FALSE,"['Thriller', 'Drama', 'Crime']",['Aashirvad Cinemas'],['India'],[''],Released
46195,Rio,Rio,en,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",62.164,484600000,90000000,96,4/3/2011,6.7,6405,FALSE,"['Animation', 'Adventure', 'Comedy', 'Family']","['Blue Sky Studios', '20th Century Fox Animation', '20th Century Fox']",['United States of America'],"['English', 'Português']",Released
49950,The Roommate,The Roommate,en,"When Sara, a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca, is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",11.912,52545707,16000000,91,2/4/2011,5.4,911,FALSE,"['Thriller', 'Drama', 'Horror']","['Screen Gems', 'Vertigo Entertainment']",['United States of America'],['English'],Released
38322,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",en,"FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",38.818,83600000,32000000,107,2/16/2011,5.5,1183,FALSE,"['Crime', 'Comedy', 'Action']","['Regency Enterprises', 'New Regency Pictures', 'Friendly Films (II)', 'Runteldat Entertainment', 'The Collective Studios', 'Friendly Films Productions', '20th Century Fox']",['United States of America'],['English'],Released
10195,Thor,Thor,en,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",73.421,449326618,150000000,115,4/21/2011,6.8,20493,FALSE,"['Adventure', 'Fantasy', 'Action']","['Marvel Studios', 'Marvel Entertainment']",['United States of America'],['English'],Released
445651,The Darkest Minds,The Darkest Minds,en,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",80.267,41142379,34000000,105,7/25/2018,7.036,2716,FALSE,"['Action', 'Adventure', 'Drama']","['21 Laps Entertainment', '20th Century Fox']",['United States of America'],['English'],Released
51497,Fast Five,Fast Five,en,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",7.809,626100000,125000000,130,4/20/2011,7.247,7844,FALSE,"['Action', 'Thriller', 'Crime']","['Original Film', 'Universal Pictures', 'One Race']",['United States of America'],"['English', 'Español', 'Português', 'Italiano']",Released
70530,A Chinese Fairy Tale,倩女幽魂,cn,"Government official Ling Choi Sin journeys to the parched Black Mountain Village, to help its inhabitants find water.  As he leads a group of volunteers up the haunted mountain, he encounters a bevy of sexy demons as well as a lovely girl named Siu Sin.  After wooing her with some candy, he falls for her... and then realises that he is caught in a deadly triangle; another guy, a demon-hunter named Yan Chek Ha is also in love with Siu Sin.  However, before the two men can settle their differences, they have to contend with the evil Tree Demon as well as a one-armed demon hunter who is determined to kill all the supernatural beings.",7.377,0,0,100,4/21/2011,5.5,45,FALSE,"['Fantasy', 'Action', 'Adventure', 'Mystery']",['Golden Sun Films'],"['Hong Kong', 'China']","['普通话', '广州话 / 廣州話']",Released
38117,Beastly,Beastly,en,"A modern-day take on the ""Beauty and the Beast"" tale where a New York teen is transformed into a hideous monster in order to find true love.",22.041,43200000,17000000,86,1/21/2011,6.3,2686,FALSE,"['Drama', 'Fantasy', 'Romance']","['Storefront Films', 'CBS Films']",['United States of America'],"['English', 'Español']",Released
39513,Paul,Paul,en,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.",33.109,98000000,40000000,104,2/14/2011,6.712,5487,FALSE,"['Adventure', 'Comedy', 'Science Fiction']","['Universal Pictures', 'Relativity Media', 'Working Title Films', 'Big Talk Studios', 'Working Title Films']","['United Kingdom', 'United States of America']",['English'],Released
1865,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,en,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",118.56,1045700000,379000000,137,5/15/2011,6.547,13510,FALSE,"['Adventure', 'Action', 'Fantasy']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Moving Picture Company']","['United Kingdom', 'United States of America']","['English', 'Español']",Released
50456,Hanna,Hanna,en,"Raised by her father, an ex-CIA agent, in the wilds of Finland, Hanna's upbringing has been geared to making her the perfect assassin. Sent into the world by her father on a mission, Hanna journeys across Europe, eluding agents dispatched after her by a ruthless intelligence operative. As she nears her ultimate target, Hanna faces startling revelations about her existence.",18.279,63782078,30000000,111,4/7/2011,6.586,3235,FALSE,"['Action', 'Thriller', 'Adventure']","['Focus Features', 'Neunte Babelsberg Film', 'Holleran Company', 'Sechzehnte Babelsberg Film']","['Germany', 'United Kingdom', 'United States of America']","['English', 'Français', 'Deutsch', 'Italiano', 'العربية', 'Español']",Released
45269,The King's Speech,The King's Speech,en,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",28.655,414211549,15000000,118,11/26/2010,7.741,8394,FALSE,"['Drama', 'History']","['The Weinstein Company', 'UK Film Council', 'Momentum Pictures', 'Aegis Film Fund', 'Molinare Investment', 'FilmNation Entertainment', 'See-Saw Films', 'Bedlam Productions']","['United Kingdom', 'United States of America']",['English'],Released
37686,Super 8,Super 8,en,"In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",35.311,260100000,50000000,112,6/8/2011,6.764,6358,FALSE,"['Thriller', 'Science Fiction', 'Mystery']","['Paramount', 'Amblin Entertainment', 'Bad Robot']",['United States of America'],['English'],Released
1026836,Qodrat,Qodrat,id,A former clergyman finds himself back in his old boarding school where the disturbances experienced by its community might help him regain his faith and tie up loose ends in regards to his son's death by a deadly spirit.,5.278,0,0,102,10/27/2022,6.5,12,FALSE,"['Horror', 'Action', 'Drama']","['Magma Entertainment', 'Rapi Films', 'Ideosource Entertainment', 'Caravan Studio', 'Dunia Mencekam Productions', 'Astro Shaw']",['Indonesia'],['Bahasa indonesia'],Released
49538,X-Men: First Class,X-Men: First Class,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",3.148,353624124,160000000,132,6/1/2011,7.299,12293,FALSE,"['Action', 'Science Fiction', 'Adventure']","[""The Donners' Company"", 'Bad Hat Harry Productions', '20th Century Fox', 'Marvel Entertainment']",['United States of America'],"['Deutsch', 'English', 'Español', 'Français', 'Pусский']",Released
939347,Transformers: Rise of the Beasts 3,Transformers: Rise of the Beasts 3,en,The second of two planned sequels to the 2023 film Transformers: Rise of the Beasts.,6.727,0,0,0,,0,0,FALSE,"['Action', 'Adventure', 'Science Fiction', 'Fantasy']","['Skydance Media', 'Hasbro Entertainment', 'Paramount']",['United States of America'],['English'],Planned
49444,Kung Fu Panda 2,Kung Fu Panda 2,en,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",222.502,665700000,150000000,91,5/25/2011,7.004,6727,FALSE,"['Animation', 'Family', 'Comedy']",['DreamWorks Animation'],['United States of America'],['English'],Released
49022,Something Borrowed,Something Borrowed,en,"Though Rachel is a successful attorney and a loyal, generous friend, she is still single. After one drink too many at her 30th-birthday celebration, Rachel unexpectedly falls into bed with her longtime crush, Dex -- who happens to be engaged to her best friend, Darcy. Ramifications of the liaison threaten to destroy the women's lifelong friendship, while Ethan, Rachel's confidant, harbors a potentially explosive secret of his own.",21.354,65090821,35000000,112,5/5/2011,6.2,995,FALSE,"['Comedy', 'Drama', 'Romance']","['Wild Ocean Films', 'Alcon Entertainment', '2S Films', 'Warner Bros. Pictures', 'Summit Entertainment']",['United States of America'],['English'],Released
49013,Cars 2,Cars 2,en,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,76.124,559852396,200000000,106,6/11/2011,6.105,7410,FALSE,"['Animation', 'Family', 'Adventure', 'Comedy']","['Pixar', 'Walt Disney Pictures']",['United States of America'],"['English', 'Français', 'Deutsch', 'Italiano', '日本語']",Released
451262,Between Two Worlds,Giữa hai thế giới,en,"Between Two Worlds is a 2011 Vietnamese psychological horror that follows a young and beautiful woman who commits suicide because of depression. Fortunately, she didn’t die and ended up marrying a wealthy man, making her hope that life would be better. The film makes the whole chance scenario look like a normal process that can happen to anyone. What a shame. Living it big, she starts to encounter paranormal instances in her new home that somehow has a strange connection to her husband. Bet she didn’t expect that.",0.6,0,0,90,7/22/2011,0,0,FALSE,"['Thriller', 'Horror']",[],['Vietnam'],['Tiếng Việt'],Released
58224,Mr. Popper's Penguins,Mr. Popper's Penguins,en,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",25.779,187361754,55000000,94,6/17/2011,5.9,2800,FALSE,"['Comedy', 'Family']","['Davis Entertainment', 'Dune Entertainment III', 'Dune Entertainment', '20th Century Fox']",['United States of America'],['English'],Released
52449,Bad Teacher,Bad Teacher,en,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",23.101,216200000,20000000,92,5/16/2011,5.594,4521,FALSE,['Comedy'],"['Columbia Pictures', 'Mosaic Media Group']",['United States of America'],['English'],Released
1771,Captain America: The First Avenger,Captain America: The First Avenger,en,"During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",54.778,370569774,140000000,124,7/22/2011,6.999,20792,FALSE,"['Action', 'Adventure', 'Science Fiction']","['Marvel Studios', 'Marvel Entertainment']",['United States of America'],"['Français', 'Norsk', 'English']",Released
41513,The Smurfs,The Smurfs,en,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.",39.965,563749323,110000000,103,7/29/2011,5.8,3605,FALSE,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","['Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company']",['United States of America'],['English'],Released
25050,Still Walking,歩いても 歩いても,ja,"Twelve years after their beloved eldest son, Junpei, drowned while saving a stranger's life, Kyohei and Toshiko welcome their surviving children home for a family reunion. Younger son Ryota still feels that his parents resent that he isn't the one who died; his new wife, Yukari, is awkwardly meeting the rest of the family for the first time. Daughter Chinami strains to fill the uncomfortable pauses with forced cheer.",20.914,3511120,0,114,6/28/2008,7.7,336,FALSE,"['Drama', 'Family']","['Eisei Gekijo', 'TV Man Union', 'Bandai Visual', 'Cinequanon', 'Engine Film Group']",['Japan'],['日本語'],Released
61791,Rise of the Planet of the Apes,Rise of the Planet of the Apes,en,"A highly intelligent chimpanzee named Caesar has been living a peaceful suburban life ever since he was born. But when he gets taken to a cruel primate facility, Caesar decides to revolt against those who have harmed him.",101.469,482900000,93000000,105,8/3/2011,7.299,11153,FALSE,"['Thriller', 'Action', 'Drama', 'Science Fiction']","['Dune Entertainment', 'Chernin Entertainment', 'Ingenious Media', 'Big Screen Productions', '20th Century Fox']","['United Kingdom', 'United States of America']",['English'],Released
59861,Larry Crowne,Larry Crowne,en,"When he suddenly finds himself without his long-standing blue-collar job, Larry Crowne enrolls at his local college to start over. There, he becomes part of an eclectic community of students and develops a crush on his teacher.",20.023,75055070,30000000,98,6/30/2011,6,1244,FALSE,"['Comedy', 'Romance', 'Drama']","['Universal Pictures', 'Vendôme Pictures', 'Playtone', 'Summit Entertainment', 'StudioCanal']","['France', 'United States of America']",['English'],Released
390390,Long Ruoi,Long Ruồi,vi,"Teo, a country bumpkin from a village in Vietnam, goes to Saigon to make a bigger life for himself. He discovers that he bears an uncanny resemblance to the famous Saigon gangster Long Ruoi...",1.153,0,2000000,95,8/26/2011,7.2,2,FALSE,['Comedy'],['Galaxy Studios'],['Vietnam'],['Tiếng Việt'],Released
